HA,4,47,w1,w2,w3,w4
3386,24,24,-2,0,-4,-2
3387,24,25,-4,-2,2,1
3388,24,25,-2,2,4,-1
3389,24,25,2,-4,2,1
3390,24,25,4,0,-3,0
3391,24,26,-3,-1,0,-4
3392,24,26,-3,0,-4,1
3393,24,26,-2,-3,-3,-2
3394,24,26,-2,3,2,-3
3395,24,26,0,-4,-3,1
3396,24,26,2,-2,3,3
3397,24,26,3,0,-1,-4
3398,24,26,3,4,1,0
3399,24,27,-1,-4,-1,-3
3400,24,27,1,4,3,-1
3401,24,27,3,0,-3,3
3402,24,28,-3,-3,-3,1
3403,24,28,-2,4,-2,2
3404,24,28,4,2,-2,2
3405,24,29,-4,0,-2,-3
3406,24,29,-3,4,0,-2
3407,24,29,-2,3,0,4
3408,24,29,0,4,3,2
3409,24,29,3,0,4,2
3410,24,29,4,-3,-2,0
3411,24,30,-3,2,-1,-4
3412,24,30,1,-4,-3,-2
3413,24,30,2,4,1,3
3414,24,30,3,-2,-4,1
3415,24,30,4,1,2,-3
3416,24,31,-3,2,-3,3
3417,24,31,3,-3,-2,3
3418,24,31,3,3,3,2
3419,24,32,0,-4,4,0
3420,24,33,-4,4,0,1
3421,24,33,-3,2,4,2
3422,24,33,-2,-3,2,4
3423,24,33,1,4,-4,0
3424,24,33,3,-4,2,-2
3425,24,33,4,0,4,-1
3426,24,33,4,1,0,4
3427,24,34,-4,-4,1,-1
3428,24,34,-4,0,3,3
3429,24,34,-3,-3,4,0
3430,24,34,-1,-1,-4,4
3431,24,34,3,-3,0,-4
3432,24,35,-4,-3,-1,-3
3433,24,35,-3,-4,-1,3
3434,24,35,4,3,3,-1
3435,24,36,0,4,-2,-4
3436,24,36,4,-4,0,2
3437,24,37,-1,2,4,-4
3438,24,37,1,-4,2,4
3439,24,37,2,1,4,-4
3440,24,37,4,-2,1,4
3441,24,38,-4,3,2,3
3442,24,38,-2,-3,4,-3
3443,24,38,3,3,-2,-4
3444,24,38,4,-2,3,-3
3445,24,40,2,-2,-4,4
3446,24,40,4,-2,-4,-2
3447,24,41,0,4,-4,3
3448,24,41,4,3,-4,0
3449,24,42,-3,-4,1,-4
3450,24,42,-1,-4,-3,4
3451,24,42,-1,-4,4,3
3452,24,42,1,-4,4,-3
3453,24,42,4,4,1,-3
3454,24,43,-4,3,-3,-3
3455,24,43,3,3,-4,3
3456,24,45,2,4,-4,-3
3457,24,45,2,4,3,-4
3458,24,48,-4,0,-4,4
3459,24,49,4,4,-1,4
3460,24,50,-4,-3,-3,4
3461,24,50,-4,-3,4,3
3462,24,57,-4,3,4,-4
3463,25,3,0,1,-1,-1
3464,25,5,0,-2,0,-1
3465,25,6,-1,-1,-2,0
3466,25,6,1,0,1,-2
3467,25,7,-1,1,-1,2
3468,25,9,-1,-2,0,2
3469,25,9,1,2,2,0
3470,25,9,2,0,-1,2
3471,25,10,-2,1,1,-2
3472,25,10,0,3,0,1
3473,25,11,-3,-1,0,-1
3474,25,11,1,-1,3,0
3475,25,11,3,0,-1,-1
3476,25,12,-3,1,1,1
3477,25,12,2,-2,-2,0
3478,25,12,3,-1,1,1
3479,25,13,-2,0,3,0
3480,25,14,-1,2,-3,0
3481,25,14,0,-3,2,1
3482,25,14,0,-1,-2,-3
3483,25,14,1,3,0,-2
3484,25,14,2,1,-3,0
3485,25,14,3,2,0,1
3486,25,15,-3,2,-1,-1
3487,25,16,-2,-2,2,-2
3488,25,17,-2,3,2,0
3489,25,17,0,2,2,3
3490,25,17,2,-3,0,2
3491,25,18,-3,-2,2,1
3492,25,18,-2,-1,-2,3
3493,25,18,-1,-4,-1,0
3494,25,18,-1,0,1,4
3495,25,18,1,-3,2,-2
3496,25,18,1,-2,-2,3
3497,25,19,-1,0,3,-3
3498,25,19,0,-1,3,3
3499,25,19,1,-1,-4,1
3500,25,19,1,1,-1,-4
3501,25,19,3,-3,0,-1
3502,25,20,-4,0,-2,0
3503,25,20,1,1,-3,3
3504,25,21,-4,-1,0,2
3505,25,21,-2,-1,0,-4
3506,25,21,-2,0,-4,1
3507,25,21,-1,0,-4,-2
3508,25,21,0,4,-2,-1
3509,25,21,1,-2,0,-4
3510,25,21,2,2,2,-3
3511,25,21,2,3,-2,2
3512,25,21,4,1,2,0
3513,25,22,-3,0,-2,-3
3514,25,22,-1,2,4,-1
3515,25,22,0,2,-3,-3
3516,25,22,1,1,4,2
3517,25,22,2,-1,1,4
3518,25,22,2,1,4,-1
3519,25,22,4,-1,1,-2
3520,25,23,-2,-3,-3,1
3521,25,23,-1,-3,-3,-2
3522,25,23,-1,3,2,-3
3523,25,23,2,-1,3,-3
3524,25,23,3,1,2,3
3525,25,23,3,3,-2,-1
3526,25,24,-2,4,0,-2
3527,25,24,2,2,0,4
3528,25,24,4,2,0,-2
3529,25,25,-4,2,-1,2
3530,25,25,-2,2,-1,-4
3531,25,25,-1,4,-2,2
3532,25,25,2,-1,-4,-2
3533,25,26,-4,-3,-1,0
3534,25,26,-3,4,0,1
3535,25,26,-2,2,-3,3
3536,25,26,-1,3,0,4
3537,25,26,0,-4,-1,-3
3538,25,26,3,-2,-2,-3
3539,25,27,-3,-4,1,-1
3540,25,27,-3,0,3,3
3541,25,27,1,-4,-3,1
3542,25,28,-3,-3,-1,-3
3543,25,28,-2,2,4,2
3544,25,28,3,1,-3,-3
3545,25,29,-2,-3,4,0
3546,25,29,4,-2,3,0
3547,25,30,-2,-4,-1,3
3548,25,30,-1,-3,2,4
3549,25,30,1,4,3,2
3550,25,30,2,4,3,-1
3551,25,30,3,-4,2,1
3552,25,31,-3,3,2,3
3553,25,31,3,-2,3,3
3554,25,33,-4,-2,-3,-2
3555,25,33,0,-1,-4,4
3556,25,33,1,-4,4,0
3557,25,33,2,-4,-3,-2
3558,25,33,4,0,-1,-4
3559,25,33,4,4,1,0
3560,25,34,-4,1,1,4
3561,25,34,-4,3,-3,0
3562,25,34,4,0,-3,3
3563,25,35,-4,1,3,-3
3564,25,35,-1,-3,4,-3
3565,25,35,3,4,1,3
3566,25,36,-3,3,-3,-3
3567,25,36,0,2,4,-4
3568,25,36,2,4,-4,0
3569,25,36,4,0,4,2
3570,25,37,-4,-4,1,2
3571,25,37,-4,1,-4,-2
3572,25,37,-2,-4,1,-4
3573,25,37,1,4,-2,-4
3574,25,37,4,-2,-4,1
3575,25,38,4,-3,-2,3
3576,25,38,4,3,3,2
3577,25,40,-4,-2,2,4
3578,25,40,2,-4,2,4
3579,25,40,4,-4,2,-2
3580,25,41,-3,0,-4,4
3581,25,41,0,-4,-3,4
3582,25,41,0,-4,4,3
3583,25,41,4,-3,0,-4
3584,25,42,-4,3,4,-1
3585,25,42,1,4,-4,3
3586,25,42,3,1,4,-4
3587,25,43,-3,-3,-3,4
3588,25,43,-3,-3,4,3
3589,25,45,-4,-2,4,-3
3590,25,45,-4,4,2,-3
3591,25,45,2,-4,4,-3
3592,25,45,3,-2,-4,4
3593,25,45,4,3,-2,-4
3594,25,48,-4,4,0,4
3595,25,50,-3,3,4,-4
3596,25,50,3,4,-4,-3
3597,25,50,3,4,3,-4
3598,25,50,4,3,-4,3
3599,25,64,-4,-4,-4,-4
3600,26,4,1,1,-1,-1
3601,26,5,0,-1,-2,0
3602,26,6,-2,-1,0,-1
3603,26,6,0,1,-1,2
3604,26,6,1,-2,0,-1
3605,26,7,-2,1,1,1
3606,26,7,-1,1,1,-2
3607,26,8,0,-2,0,2
3608,26,9,2,0,1,-2
3609,26,10,-2,2,-1,-1
3610,26,10,-1,0,3,0
3611,26,11,1,3,0,1
3612,26,12,2,2,2,0
3613,26,13,-3,0,-2,0
3614,26,13,-2,-2,2,1
3615,26,13,-1,-2,2,-2
3616,26,13,0,2,-3,0
3617,26,14,-3,-1,0,2
3618,26,14,-1,3,2,0
3619,26,14,2,-1,3,0
3620,26,14,3,0,-1,2
3621,26,15,-1,-1,-2,3
3622,26,15,1,-3,2,1
3623,26,15,1,-1,-2,-3
3624,26,17,-2,0,-2,-3
3625,26,17,0,-4,-1,0
3626,26,17,0,0,1,4
3627,26,17,2,3,0,-2
3628,26,17,3,-2,-2,0
3629,26,18,-3,2,-1,2
3630,26,18,-1,-1,0,-4
3631,26,18,-1,0,-4,1
3632,26,18,0,0,3,-3
3633,26,18,1,2,2,3
3634,26,18,4,0,-1,-1
3635,26,19,-3,-3,-1,0
3636,26,19,3,1,-3,0
3637,26,19,4,-1,1,1
3638,26,20,-1,-3,-3,1
3639,26,20,0,0,-4,-2
3640,26,20,1,-1,3,3
3641,26,21,-2,4,0,1
3642,26,21,-1,4,0,-2
3643,26,21,0,2,4,-1
3644,26,21,2,-3,2,-2
3645,26,21,2,-2,-2,3
3646,26,21,4,2,0,1
3647,26,22,-2,-4,1,-1
3648,26,22,-2,0,3,3
3649,26,22,-1,2,-1,-4
3650,26,22,0,-3,-3,-2
3651,26,22,0,3,2,-3
3652,26,22,1,4,-2,-1
3653,26,22,2,-1,-4,1
3654,26,22,2,1,-1,-4
3655,26,22,3,-3,0,2
3656,26,23,-2,-3,-1,-3
3657,26,23,-1,2,-3,3
3658,26,23,1,2,-3,-3
3659,26,23,2,1,-3,3
3660,26,24,0,4,-2,2
3661,26,24,2,-2,0,-4
3662,26,25,-4,-1,2,-2
3663,26,25,-4,2,1,-2
3664,26,25,-1,2,4,2
3665,26,25,0,3,0,4
3666,26,25,2,1,4,2
3667,26,26,-4,1,3,0
3668,26,26,-3,-2,-3,-2
3669,26,26,-2,3,2,3
3670,26,26,-1,-3,4,0
3671,26,26,3,2,2,-3
3672,26,26,3,3,-2,2
3673,26,26,4,-3,0,-1
3674,26,27,-3,1,1,4
3675,26,27,-3,3,-3,0
3676,26,27,-1,-4,-1,3
3677,26,27,1,-4,-1,-3
3678,26,27,3,-1,1,4
3679,26,27,3,1,4,-1
3680,26,28,-3,1,3,-3
3681,26,28,3,-1,3,-3
3682,26,29,-4,0,-2,3
3683,26,29,0,-3,2,4
3684,26,29,3,2,0,4
3685,26,30,-4,-2,-3,1
3686,26,30,-3,-4,1,2
3687,26,30,-3,1,-4,-2
3688,26,30,2,-4,-3,1
3689,26,30,3,-1,-4,-2
3690,26,30,4,1,2,3
3691,26,30,4,3,-2,-1
3692,26,31,-2,3,-3,-3
3693,26,32,-4,0,0,-4
3694,26,33,-3,-2,2,4
3695,26,33,2,4,3,2
3696,26,33,4,-2,-2,-3
3697,26,34,-4,1,-4,1
3698,26,34,-1,-4,1,-4
3699,26,34,0,-3,4,-3
3700,26,34,1,-1,-4,4
3701,26,35,-4,-3,-1,3
3702,26,35,-3,3,4,-1
3703,26,35,3,4,3,-1
3704,26,35,4,1,-3,-3
3705,26,36,-4,-2,4,0
3706,26,36,-4,4,2,0
3707,26,36,-2,0,-4,4
3708,26,36,2,-4,4,0
3709,26,37,1,2,4,-4
3710,26,37,4,-4,2,1
3711,26,38,-3,-2,4,-3
3712,26,38,-3,4,2,-3
3713,26,38,-2,-3,-3,4
3714,26,38,-2,-3,4,3
3715,26,38,3,-4,-3,-2
3716,26,38,4,-2,3,3
3717,26,40,2,4,-2,-4
3718,26,41,-3,4,0,4
3719,26,41,3,4,-4,0
3720,26,42,-4,-3,1,-4
3721,26,42,-4,3,-1,-4
3722,26,42,1,-4,-3,4
3723,26,42,1,-4,4,3
3724,26,42,4,4,1,3
3725,26,43,-4,3,-3,3
3726,26,45,-4,-4,3,-2
3727,26,45,-4,3,4,2
3728,26,45,-2,3,4,-4
3729,26,45,2,4,-4,3
3730,26,45,3,-4,2,4
3731,26,49,-4,-4,-4,-1
3732,26,49,4,1,4,-4
3733,26,50,3,-4,4,-3
3734,26,52,4,-2,-4,4
3735,26,57,-3,-4,-4,-4
3736,26,57,4,4,-4,-3
3737,26,57,4,4,3,-4
3738,27,4,-1,1,1,1
3739,27,6,0,1,1,-2
3740,27,6,1,-1,-2,0
3741,27,6,2,0,1,1
3742,27,7,-1,2,-1,-1
3743,27,7,1,1,-1,2
3744,27,7,2,1,-1,-1
3745,27,8,-2,0,-2,0
3746,27,9,-2,-1,0,2
3747,27,9,0,0,3,0
3748,27,9,1,-2,0,2
3749,27,9,2,-2,0,-1
3750,27,10,-1,-2,2,1
3751,27,12,0,-2,2,-2
3752,27,13,-2,2,-1,2
3753,27,13,0,3,2,0
3754,27,14,-2,-3,-1,0
3755,27,14,-1,0,-2,-3
3756,27,14,0,-1,-2,3
3757,27,14,1,2,-3,0
3758,27,14,2,3,0,1
3759,27,14,3,0,1,-2
3760,27,17,-4,0,0,-1
3761,27,17,0,-1,0,-4
3762,27,17,0,0,-4,1
3763,27,17,3,2,2,0
3764,27,18,-3,-1,2,-2
3765,27,18,-3,2,1,-2
3766,27,18,-1,4,0,1
3767,27,18,1,-4,-1,0
3768,27,18,1,0,1,4
3769,27,18,2,-3,2,1
3770,27,18,2,-1,-2,-3
3771,27,19,-3,1,3,0
3772,27,19,-1,-4,1,-1
3773,27,19,-1,0,3,3
3774,27,19,0,-3,-3,1
3775,27,19,1,0,3,-3
3776,27,19,3,-1,3,0
3777,27,20,-1,-3,-1,-3
3778,27,20,0,4,0,-2
3779,27,21,-2,-2,-3,-2
3780,27,21,0,2,-1,-4
3781,27,21,1,0,-4,-2
3782,27,21,2,2,2,3
3783,27,21,4,0,-1,2
3784,27,22,-4,-1,2,1
3785,27,22,-4,2,1,1
3786,27,22,-3,0,-2,3
3787,27,22,-2,1,1,4
3788,27,22,-2,3,-3,0
3789,27,22,0,2,-3,3
3790,27,22,1,2,4,-1
3791,27,22,3,3,0,-2
3792,27,23,-3,-2,-3,1
3793,27,23,-2,1,3,-3
3794,27,23,-1,3,2,3
3795,27,23,1,-3,-3,-2
3796,27,23,1,3,2,-3
3797,27,23,2,-1,3,3
3798,27,24,0,2,4,2
3799,27,24,4,-2,-2,0
3800,27,25,-3,0,0,-4
3801,27,25,-2,-4,1,2
3802,27,25,-2,1,-4,-2
3803,27,25,0,-3,4,0
3804,27,25,1,4,-2,2
3805,27,25,2,4,-2,-1
3806,27,26,0,-4,-1,3
3807,27,26,1,3,0,4
3808,27,26,2,2,-3,-3
3809,27,26,3,-3,2,-2
3810,27,26,3,-2,-2,3
3811,27,26,4,1,-3,0
3812,27,27,-4,-3,1,-1
3813,27,27,-4,3,-1,-1
3814,27,27,-3,1,-4,1
3815,27,27,3,-1,-4,1
3816,27,27,3,1,-1,-4
3817,27,28,-3,-3,-1,3
3818,27,28,-2,-2,2,4
3819,27,28,-1,3,-3,-3
3820,27,28,3,1,-3,3
3821,27,29,-3,-2,4,0
3822,27,29,-3,4,2,0
3823,27,29,3,-2,0,-4
3824,27,29,4,-3,0,2
3825,27,30,-4,-2,-1,-3
3826,27,30,-4,1,-2,-3
3827,27,30,-2,3,4,-1
3828,27,30,1,-3,2,4
3829,27,30,2,-4,-1,-3
3830,27,30,3,1,4,2
3831,27,33,-2,-2,4,-3
3832,27,33,-2,4,2,-3
3833,27,33,-1,0,-4,4
3834,27,33,0,-4,1,-4
3835,27,33,4,2,2,-3
3836,27,33,4,3,-2,2
3837,27,34,4,-1,1,4
3838,27,34,4,1,4,-1
3839,27,35,-4,1,3,3
3840,27,35,-3,-3,1,-4
3841,27,35,-3,3,-1,-4
3842,27,35,-1,-3,-3,4
3843,27,35,-1,-3,4,3
3844,27,35,1,-3,4,-3
3845,27,35,3,-4,-3,1
3846,27,35,4,-1,3,-3
3847,27,36,-3,3,-3,3
3848,27,36,-2,4,0,4
3849,27,36,4,2,0,4
3850,27,37,2,-1,-4,4
3851,27,37,4,-1,-4,-2
3852,27,38,-3,-4,3,-2
3853,27,38,-3,3,4,2
3854,27,38,3,4,3,2
3855,27,40,2,2,4,-4
3856,27,41,3,-4,4,0
3857,27,42,-4,-4,3,1
3858,27,42,-3,-4,-4,-1
3859,27,42,-1,3,4,-4
3860,27,42,4,4,3,-1
3861,27,45,-4,-2,-3,4
3862,27,45,-4,-2,4,3
3863,27,45,-4,4,2,3
3864,27,45,2,-4,-3,4
3865,27,45,2,-4,4,3
3866,27,45,3,4,-2,-4
3867,27,45,4,-4,-3,-2
3868,27,48,4,4,-4,0
3869,27,49,-4,1,-4,4
3870,27,50,-4,4,-3,-3
3871,27,50,3,4,-4,3
3872,27,52,-4,-4,-4,2
3873,27,52,-2,-4,-4,-4
3874,27,52,4,-4,2,4
3875,27,57,4,-4,4,-3
3876,27,64,-4,4,4,-4
3877,28,3,0,1,1,1
3878,28,5,-1,0,-2,0
3879,28,6,-1,-1,0,2
3880,28,6,0,2,-1,-1
3881,28,7,1,1,1,-2
3882,28,9,0,-2,2,1
3883,28,9,2,-1,-2,0
3884,28,10,-3,0,0,-1
3885,28,10,-1,2,-1,2
3886,28,10,1,0,3,0
3887,28,10,2,1,-1,2
3888,28,11,-1,-3,-1,0
3889,28,11,3,0,1,1
3890,28,12,2,-2,0,2
3891,28,12,3,1,-1,-1
3892,28,13,-2,-1,2,-2
3893,28,13,-2,2,1,-2
3894,28,13,0,0,-2,-3
3895,28,13,1,-2,2,-2
3896,28,14,-2,1,3,0
3897,28,14,1,3,2,0
3898,28,14,3,-2,0,-1
3899,28,15,-3,-1,2,1
3900,28,15,-3,2,1,1
3901,28,15,1,-1,-2,3
3902,28,17,-2,0,-2,3
3903,28,17,0,4,0,1
3904,28,17,2,2,-3,0
3905,28,18,-2,-2,-3,1
3906,28,18,-1,-2,-3,-2
3907,28,18,0,-4,1,-1
3908,28,18,0,0,3,3
3909,28,18,1,-1,0,-4
3910,28,18,1,0,-4,1
3911,28,19,-1,1,1,4
3912,28,19,-1,3,-3,0
3913,28,19,0,-3,-1,-3
3914,28,19,3,3,0,1
3915,28,20,-4,0,0,2
3916,28,20,-3,-3,1,-1
3917,28,20,-3,3,-1,-1
3918,28,20,-2,0,0,-4
3919,28,20,-1,1,3,-3
3920,28,20,1,-3,-3,1
3921,28,21,-4,-2,-1,0
3922,28,21,-4,1,-2,0
3923,28,21,1,4,0,-2
3924,28,21,2,-4,-1,0
3925,28,21,2,0,1,4
3926,28,21,4,0,1,-2
3927,28,22,-2,1,-4,1
3928,28,22,-1,-4,1,2
3929,28,22,-1,1,-4,-2
3930,28,22,0,3,2,3
3931,28,22,1,2,-1,-4
3932,28,22,2,0,3,-3
3933,28,23,-3,-2,-1,-3
3934,28,23,-3,1,-2,-3
3935,28,23,-2,-3,-1,3
3936,28,23,1,2,-3,3
3937,28,23,3,-3,2,1
3938,28,23,3,-1,-2,-3
3939,28,24,-2,-2,4,0
3940,28,24,-2,4,2,0
3941,28,24,2,0,-4,-2
3942,28,24,4,2,2,0
3943,28,25,-1,-2,2,4
3944,28,25,1,2,4,2
3945,28,25,2,2,4,-1
3946,28,26,1,-3,4,0
3947,28,26,2,-3,-3,-2
3948,28,26,2,3,2,-3
3949,28,26,3,2,2,3
3950,28,26,4,-1,3,0
3951,28,27,-1,3,4,-1
3952,28,27,0,3,-3,-3
3953,28,27,1,-4,-1,3
3954,28,28,-3,1,3,3
3955,28,28,2,4,-2,2
3956,28,28,3,-1,3,3
3957,28,29,2,3,0,4
3958,28,29,4,3,0,-2
3959,28,30,-4,-3,1,2
3960,28,30,-4,-1,-3,-2
3961,28,30,-4,3,-1,2
3962,28,30,-2,-3,1,-4
3963,28,30,-2,3,-1,-4
3964,28,30,-1,-2,4,-3
3965,28,30,-1,4,2,-3
3966,28,30,3,4,-2,-1
3967,28,31,-2,3,-3,3
3968,28,31,3,2,-3,-3
3969,28,32,0,0,-4,4
3970,28,33,-2,-4,3,-2
3971,28,33,-2,3,4,2
3972,28,33,-1,4,0,4
3973,28,33,2,-3,2,4
3974,28,33,4,-3,2,-2
3975,28,33,4,-2,-2,3
3976,28,34,0,-3,-3,4
3977,28,34,0,-3,4,3
3978,28,34,1,-4,1,-4
3979,28,34,4,-1,-4,1
3980,28,34,4,1,-1,-4
3981,28,35,-3,-4,3,1
3982,28,35,3,-4,-1,-3
3983,28,35,4,1,-3,3
3984,28,36,4,-2,0,-4
3985,28,37,-4,-1,2,4
3986,28,37,-4,2,1,4
3987,28,37,-2,-4,-4,-1
3988,28,37,4,1,4,2
3989,28,38,-4,2,3,-3
3990,28,38,-3,-2,-3,4
3991,28,38,-3,-2,4,3
3992,28,38,-3,4,2,3
3993,28,38,2,-3,4,-3
3994,28,40,-4,-4,-2,-2
3995,28,40,-4,2,-4,-2
3996,28,41,-4,4,-3,0
3997,28,41,0,3,4,-4
3998,28,42,-4,-1,4,-3
3999,28,42,-3,1,-4,4
4000,28,42,3,-1,-4,4
4001,28,42,4,-4,-3,1
4002,28,43,-3,4,-3,-3
4003,28,45,-3,-4,-4,2
4004,28,45,3,2,4,-4
4005,28,45,4,4,3,2
4006,28,48,4,-4,4,0
4007,28,49,-4,4,4,-1
4008,28,49,-1,-4,-4,-4
4009,28,50,3,-4,-3,4
4010,28,50,3,-4,4,3
4011,28,52,4,4,-2,-4
4012,28,57,-4,-4,3,4
4013,28,57,-4,-3,-4,-4
4014,28,57,-3,4,4,-4
4015,28,57,4,4,-4,3
4016,29,4,0,0,-2,0
4017,29,4,1,1,1,1
4018,29,5,-2,0,0,-1
4019,29,5,0,-1,0,2
4020,29,7,1,2,-1,-1
4021,29,9,0,2,-1,2
4022,29,10,-2,-1,2,1
4023,29,10,-2,2,1,1
4024,29,10,-1,-1,2,-2
4025,29,10,-1,2,1,-2
4026,29,10,0,-3,-1,0
4027,29,10,1,-2,2,1
4028,29,10,2,1,1,-2
4029,29,11,-1,1,3,0
4030,29,13,-3,0,0,2
4031,29,13,2,0,3,0
4032,29,14,-3,-2,-1,0
4033,29,14,-3,1,-2,0
4034,29,14,-1,0,-2,3
4035,29,14,1,0,-2,-3
4036,29,14,3,-1,-2,0
4037,29,15,-2,-3,1,-1
4038,29,15,-2,3,-1,-1
4039,29,15,-1,-2,-3,1
4040,29,15,3,1,-1,2
4041,29,16,2,-2,2,-2
4042,29,17,-1,0,0,-4
4043,29,17,0,-2,-3,-2
4044,29,17,2,3,2,0
4045,29,17,3,-2,0,2
4046,29,18,-2,-2,-1,-3
4047,29,18,-2,1,-2,-3
4048,29,18,0,1,1,4
4049,29,18,0,3,-3,0
4050,29,18,1,4,0,1
4051,29,18,2,-1,-2,3
4052,29,18,4,0,1,1
4053,29,19,-1,1,-4,1
4054,29,19,0,1,3,-3
4055,29,19,1,-4,1,-1
4056,29,19,1,0,3,3
4057,29,19,4,1,-1,-1
4058,29,20,-1,-3,-1,3
4059,29,20,1,-3,-1,-3
4060,29,21,-1,-2,4,0
4061,29,21,-1,4,2,0
4062,29,21,0,-4,1,2
4063,29,21,0,1,-4,-2
4064,29,21,2,-1,0,-4
4065,29,21,2,0,-4,1
4066,29,21,4,-2,0,-1
4067,29,22,3,2,-3,0
4068,29,23,-3,-3,1,2
4069,29,23,-3,-1,-3,-2
4070,29,23,-3,3,-1,2
4071,29,23,-2,1,3,3
4072,29,23,1,3,2,3
4073,29,23,2,-3,-3,1
4074,29,24,-4,0,2,-2
4075,29,24,0,-2,2,4
4076,29,24,2,4,0,-2
4077,29,25,2,2,-1,-4
4078,29,26,0,3,4,-1
4079,29,26,2,2,-3,3
4080,29,26,3,-4,-1,0
4081,29,26,3,0,1,4
4082,29,26,4,3,0,1
4083,29,27,-4,-1,-3,1
4084,29,27,-1,-3,1,-4
4085,29,27,-1,3,-1,-4
4086,29,27,3,0,3,-3
4087,29,28,-1,3,-3,3
4088,29,28,1,3,-3,-3
4089,29,28,2,2,4,2
4090,29,29,-4,2,3,0
4091,29,29,0,-2,4,-3
4092,29,29,0,4,2,-3
4093,29,29,2,-3,4,0
4094,29,29,3,0,-4,-2
4095,29,30,-4,-2,-1,3
4096,29,30,-4,1,-2,3
4097,29,30,-4,3,1,-2
4098,29,30,-3,-1,2,4
4099,29,30,-3,2,1,4
4100,29,30,-2,-4,3,1
4101,29,30,-1,-4,3,-2
4102,29,30,-1,3,4,2
4103,29,30,2,-4,-1,3
4104,29,30,3,2,4,-1
4105,29,30,4,-3,2,1
4106,29,30,4,-1,-2,-3
4107,29,31,-3,2,3,-3
4108,29,31,3,-3,-3,-2
4109,29,31,3,3,2,-3
4110,29,32,0,4,0,4
4111,29,33,-4,-1,4,0
4112,29,33,-4,1,0,-4
4113,29,33,-3,-4,-2,-2
4114,29,33,-3,2,-4,-2
4115,29,33,-2,-2,-3,4
4116,29,33,-2,-2,4,3
4117,29,33,-2,4,2,3
4118,29,33,1,0,-4,4
4119,29,33,3,4,-2,2
4120,29,33,4,2,2,3
4121,29,34,-3,4,-3,0
4122,29,34,-1,-4,-4,-1
4123,29,34,3,3,0,4
4124,29,35,-3,-1,4,-3
4125,29,35,1,-3,-3,4
4126,29,35,1,-3,4,3
4127,29,35,4,-1,3,3
4128,29,37,-4,-4,-2,1
4129,29,37,-4,-2,1,-4
4130,29,37,-4,2,-4,1
4131,29,37,-2,1,-4,4
4132,29,37,2,-4,1,-4
4133,29,37,4,4,-2,-1
4134,29,38,-4,-3,3,-2
4135,29,38,-2,4,-3,-3
4136,29,38,3,-3,2,4
4137,29,38,4,2,-3,-3
4138,29,40,-2,-4,-4,2
4139,29,42,-4,-3,-4,-1
4140,29,42,-3,4,4,-1
4141,29,42,1,3,4,-4
4142,29,42,4,-4,-1,-3
4143,29,43,3,-3,4,-3
4144,29,48,0,-4,-4,-4
4145,29,49,-4,4,-1,-4
4146,29,49,4,-1,-4,4
4147,29,50,-4,4,-3,3
4148,29,50,-3,-4,3,4
4149,29,50,-3,-3,-4,-4
4150,29,52,-4,4,4,2
4151,29,52,-2,4,4,-4
4152,29,52,4,2,4,-4
4153,29,57,4,-4,-3,4
4154,29,57,4,-4,4,3
4155,30,5,1,0,-2,0
4156,30,6,1,-1,0,2
4157,30,6,2,-1,0,-1
4158,30,7,-1,-1,2,1
4159,30,7,-1,2,1,1
4160,30,7,2,1,1,1
4161,30,8,-2,0,0,2
4162,30,9,-2,-2,-1,0
4163,30,9,-2,1,-2,0
4164,30,9,0,-1,2,-2
4165,30,9,0,2,1,-2
4166,30,10,0,1,3,0
4167,30,10,1,2,-1,2
4168,30,10,2,2,-1,-1
4169,30,11,1,-3,-1,0
4170,30,12,-1,-3,1,-1
4171,30,12,-1,3,-1,-1
4172,30,13,0,0,-2,3
4173,30,13,2,-2,2,1
4174,30,14,0,-2,-3,1
4175,30,15,-1,-2,-1,-3
4176,30,15,-1,1,-2,-3
4177,30,15,3,1,1,-2
4178,30,16,0,0,0,-4
4179,30,17,-3,0,2,-2
4180,30,17,2,0,-2,-3
4181,30,18,-4,1,0,-1
4182,30,18,-2,-3,1,2
4183,30,18,-2,-1,-3,-2
4184,30,18,-2,3,-1,2
4185,30,18,0,1,-4,1
4186,30,18,1,-2,-3,-2
4187,30,18,3,0,3,0
4188,30,19,0,-3,-1,3
4189,30,19,1,1,1,4
4190,30,19,1,3,-3,0
4191,30,20,-3,-1,-3,1
4192,30,20,-1,1,3,3
4193,30,20,0,-2,4,0
4194,30,20,0,4,2,0
4195,30,20,1,1,3,-3
4196,30,21,-4,0,2,1
4197,30,21,2,4,0,1
4198,30,21,3,-2,2,-2
4199,30,21,4,-1,-2,0
4200,30,22,-4,-2,1,-1
4201,30,22,-3,2,3,0
4202,30,22,1,-4,1,2
4203,30,22,1,1,-4,-2
4204,30,22,2,-4,1,-1
4205,30,22,2,0,3,3
4206,30,22,3,3,2,0
4207,30,22,4,1,-1,2
4208,30,23,-3,-2,-1,3
4209,30,23,-3,1,-2,3
4210,30,23,-3,3,1,-2
4211,30,23,2,-3,-1,-3
4212,30,23,3,-1,-2,3
4213,30,24,4,-2,0,2
4214,30,25,-2,-1,2,4
4215,30,25,-2,2,1,4
4216,30,25,1,-2,2,4
4217,30,26,-3,-1,4,0
4218,30,26,-3,1,0,-4
4219,30,26,-2,2,3,-3
