HA,4,79,w1,w2,w3,w4
3386,41,20,-2,0,-4,0
3387,41,21,-2,3,-2,2
3388,41,21,-1,2,4,0
3389,41,21,1,-4,0,2
3390,41,21,2,1,4,0
3391,41,22,-2,-3,-3,0
3392,41,22,1,-1,2,4
3393,41,22,1,2,1,4
3394,41,23,-3,3,-2,-1
3395,41,24,-4,0,2,-2
3396,41,24,-2,0,2,4
3397,41,24,2,4,0,-2
3398,41,25,-1,2,-2,-4
3399,41,25,2,-2,-1,-4
3400,41,25,2,1,-2,-4
3401,41,25,4,-2,-1,2
3402,41,25,4,1,-2,2
3403,41,26,-1,0,-4,3
3404,41,26,0,-4,3,1
3405,41,26,0,-1,-4,-3
3406,41,26,1,-4,-3,0
3407,41,26,3,4,0,1
3408,41,27,1,1,4,-3
3409,41,28,-3,-3,3,1
3410,41,28,-1,-3,-3,3
3411,41,29,0,2,4,3
3412,41,29,2,4,3,0
3413,41,30,-4,3,1,-2
3414,41,30,-2,3,1,4
3415,41,30,-1,-4,3,-2
3416,41,30,2,-1,-4,3
3417,41,33,-4,0,-1,-4
3418,41,33,-2,2,4,-3
3419,41,33,-1,-4,0,-4
3420,41,34,-3,0,-4,-3
3421,41,34,0,-4,-3,-3
3422,41,34,4,1,1,4
3423,41,35,1,4,3,-3
3424,41,35,3,1,4,3
3425,41,35,3,4,-3,-1
3426,41,36,-3,-3,-3,-3
3427,41,36,4,-2,-4,0
3428,41,38,-4,-3,3,-2
3429,41,38,-4,-2,-3,3
3430,41,38,-2,-3,3,4
3431,41,38,2,-4,-3,3
3432,41,38,3,-2,-4,-3
3433,41,40,4,-2,2,4
3434,41,41,-4,-3,0,-4
3435,41,41,-4,3,4,0
3436,41,41,4,0,4,-3
3437,41,42,-4,1,-4,3
3438,41,42,1,-4,3,4
3439,41,43,-3,3,4,3
3440,41,43,3,4,3,3
3441,41,43,4,3,3,-3
3442,41,45,-4,3,-2,-4
3443,41,45,2,4,-3,-4
3444,41,45,4,4,-3,2
3445,41,48,4,4,0,4
3446,42,6,-2,0,-1,-1
3447,42,6,-1,0,-1,2
3448,42,7,1,-1,2,1
3449,42,7,1,2,1,1
3450,42,9,-2,0,2,1
3451,42,9,0,-1,2,-2
3452,42,9,0,2,1,-2
3453,42,10,1,2,-2,-1
3454,42,10,2,-1,-1,2
3455,42,14,-2,-3,0,-1
3456,42,14,-1,-3,0,2
3457,42,15,-2,3,1,1
3458,42,15,3,1,1,-2
3459,42,16,2,2,-2,2
3460,42,17,-3,0,2,-2
3461,42,17,-1,0,-4,0
3462,42,18,-2,3,-2,-1
3463,42,18,-1,3,-2,2
3464,42,18,0,-1,-1,-4
3465,42,18,1,-4,0,-1
3466,42,19,-1,-3,-3,0
3467,42,19,4,1,1,1
3468,42,20,0,2,4,0
3469,42,21,-1,0,2,4
3470,42,21,2,-1,-4,0
3471,42,21,3,-2,2,-2
3472,42,22,-4,1,-1,2
3473,42,22,4,-2,-1,-1
3474,42,22,4,1,-2,-1
3475,42,23,-3,3,1,-2
3476,42,23,-2,-3,3,1
3477,42,24,-4,-2,0,2
3478,42,24,0,2,-2,-4
3479,42,24,2,-4,0,2
3480,42,25,0,0,-4,3
3481,42,25,2,-1,2,4
3482,42,25,2,2,1,4
3483,42,25,4,-2,2,1
3484,42,26,-3,0,-1,-4
3485,42,26,3,1,4,0
3486,42,27,-1,3,1,4
3487,42,27,0,-3,-3,3
3488,42,27,1,-4,3,1
3489,42,27,1,-1,-4,-3
3490,42,29,-4,-2,-3,0
3491,42,29,-2,0,-4,-3
3492,42,29,0,-4,3,-2
3493,42,29,2,-4,-3,0
3494,42,29,3,4,0,-2
3495,42,30,-1,2,4,-3
3496,42,30,1,2,4,3
3497,42,30,2,1,4,-3
3498,42,30,3,-2,-1,-4
3499,42,30,3,1,-2,-4
3500,42,31,-3,-3,3,-2
3501,42,31,-3,-2,-3,3
3502,42,31,-2,-3,-3,-3
3503,42,32,0,-4,0,-4
3504,42,33,-4,1,-4,0
3505,42,33,4,4,0,1
3506,42,34,-3,-3,0,-4
3507,42,34,-3,3,4,0
3508,42,34,3,4,3,0
3509,42,35,-3,1,-4,3
3510,42,35,-1,-3,3,4
3511,42,35,1,-4,-3,-3
3512,42,35,3,-1,-4,3
3513,42,37,-4,1,2,4
3514,42,38,-3,3,-2,-4
3515,42,38,-2,3,4,3
3516,42,38,2,4,3,-3
3517,42,40,-4,4,-2,2
3518,42,42,4,1,4,3
3519,42,42,4,4,-3,-1
3520,42,43,3,-4,-3,3
3521,42,45,-4,-2,3,4
3522,42,45,2,-4,3,4
3523,42,45,4,-2,-4,-3
3524,42,49,-4,4,1,4
3525,42,50,-4,3,4,-3
3526,42,50,3,4,-3,-4
3527,42,50,4,4,3,3
3528,43,5,0,0,-1,2
3529,43,6,-1,0,2,1
3530,43,7,2,-1,-1,-1
3531,43,10,1,-1,2,-2
3532,43,10,1,2,1,-2
3533,43,10,2,-1,2,1
3534,43,10,2,2,1,1
3535,43,11,-1,-3,0,-1
3536,43,12,-2,0,2,-2
3537,43,12,-1,3,1,1
3538,43,13,0,-3,0,2
3539,43,13,2,2,-2,-1
3540,43,15,-3,1,-1,2
3541,43,15,-1,3,-2,-1
3542,43,15,3,-1,-1,2
3543,43,16,0,0,-4,0
3544,43,17,-3,-2,0,2
3545,43,17,0,3,-2,2
3546,43,18,-2,3,1,-2
3547,43,18,0,-3,-3,0
3548,43,19,-4,1,-1,-1
3549,43,19,1,-1,-1,-4
3550,43,20,-1,-3,3,1
3551,43,20,0,0,2,4
3552,43,21,-4,-2,0,-1
3553,43,21,-2,0,-1,-4
3554,43,21,1,2,4,0
3555,43,21,2,-4,0,-1
3556,43,21,3,2,-2,2
3557,43,22,-4,1,2,1
3558,43,22,-3,-2,-3,0
3559,43,22,4,1,1,-2
3560,43,25,1,2,-2,-4
3561,43,26,-3,1,-4,0
3562,43,26,-2,-3,3,-2
3563,43,26,-2,-2,-3,3
3564,43,26,-1,0,-4,-3
3565,43,26,0,3,1,4
3566,43,26,1,0,-4,3
3567,43,26,3,-1,-4,0
3568,43,28,-1,-3,-3,-3
3569,43,28,1,-3,-3,3
3570,43,28,4,-2,2,-2
3571,43,29,-2,-3,0,-4
3572,43,29,-2,3,4,0
3573,43,29,0,2,4,-3
3574,43,29,3,-4,0,2
3575,43,30,-4,-2,3,1
3576,43,30,-3,1,2,4
3577,43,30,-2,1,-4,3
3578,43,30,1,-4,3,-2
3579,43,30,2,-4,3,1
3580,43,30,2,-1,-4,-3
3581,43,30,3,-1,2,4
3582,43,30,3,2,1,4
3583,43,33,-3,4,-2,2
3584,43,33,-2,3,-2,-4
3585,43,33,1,-4,0,-4
3586,43,33,2,2,4,3
3587,43,33,4,1,4,0
3588,43,34,-4,4,1,1
3589,43,34,0,-3,3,4
3590,43,34,3,-4,-3,0
3591,43,35,-1,3,4,3
3592,43,35,3,1,4,-3
3593,43,36,4,4,0,-2
3594,43,37,-4,4,-2,-1
3595,43,37,4,-2,-1,-4
3596,43,37,4,1,-2,-4
3597,43,38,-4,-2,-3,-3
3598,43,38,-3,-2,3,4
3599,43,38,2,-4,-3,-3
3600,43,41,4,4,3,0
3601,43,42,-4,1,-4,-3
3602,43,42,-3,4,1,4
3603,43,42,4,-1,-4,3
3604,43,43,-3,3,4,-3
3605,43,43,3,4,3,-3
3606,43,50,3,-4,3,4
3607,43,50,4,-4,-3,3
3608,43,57,-4,4,4,3
3609,43,57,4,4,-3,-4
3610,44,5,0,0,2,1
3611,44,6,1,0,-1,2
3612,44,9,-1,0,2,-2
3613,44,10,-2,1,-1,2
3614,44,10,0,-3,0,-1
3615,44,11,0,3,1,1
3616,44,12,-3,1,-1,-1
3617,44,12,-2,-2,0,2
3618,44,12,3,-1,-1,-1
3619,44,13,2,-1,2,-2
3620,44,13,2,2,1,-2
3621,44,14,-3,-2,0,-1
3622,44,14,0,3,-2,-1
3623,44,14,1,-3,0,2
3624,44,15,-3,1,2,1
3625,44,15,-1,3,1,-2
3626,44,15,3,-1,2,1
3627,44,15,3,2,1,1
3628,44,17,-2,-2,-3,0
3629,44,17,1,0,-4,0
3630,44,18,-1,0,-1,-4
3631,44,18,1,3,-2,2
3632,44,18,3,2,-2,-1
3633,44,19,0,-3,3,1
3634,44,19,1,-3,-3,0
3635,44,21,-2,1,-4,0
3636,44,21,1,0,2,4
3637,44,22,2,-1,-1,-4
3638,44,22,4,-1,-1,2
3639,44,23,-3,-2,3,1
3640,44,23,-1,-3,3,-2
3641,44,23,-1,-2,-3,3
3642,44,24,2,2,4,0
3643,44,25,-4,1,2,-2
3644,44,25,-2,1,2,4
3645,44,25,0,0,-4,-3
3646,44,26,-1,-3,0,-4
3647,44,26,-1,3,4,0
3648,44,26,3,-4,0,-1
3649,44,27,-3,4,1,1
3650,44,27,-1,1,-4,3
3651,44,27,0,-3,-3,-3
3652,44,27,1,3,1,4
3653,44,28,-2,4,-2,2
3654,44,28,2,2,-2,-4
3655,44,28,4,2,-2,2
3656,44,29,2,0,-4,3
3657,44,30,-3,4,-2,-1
3658,44,30,-1,3,-2,-4
3659,44,30,1,2,4,-3
3660,44,31,-3,-2,-3,-3
3661,44,31,2,-3,-3,3
3662,44,33,-4,-2,3,-2
3663,44,33,-2,-2,3,4
3664,44,33,2,-4,3,-2
3665,44,33,4,-1,-4,0
3666,44,34,-4,1,-1,-4
3667,44,34,0,3,4,3
3668,44,35,-4,-1,-3,3
3669,44,35,-3,1,-4,-3
3670,44,35,1,-3,3,4
3671,44,35,3,-4,3,1
3672,44,35,3,-1,-4,-3
3673,44,36,-4,-2,0,-4
3674,44,36,2,-4,0,-4
3675,44,36,4,-4,0,2
3676,44,37,-4,4,1,-2
3677,44,37,-2,4,1,4
3678,44,37,4,-1,2,4
3679,44,37,4,2,1,4
3680,44,38,-2,3,4,-3
3681,44,38,3,2,4,3
3682,44,41,4,-4,-3,0
3683,44,42,4,1,4,-3
3684,44,43,3,-4,-3,-3
3685,44,45,-4,-4,-2,3
3686,44,45,-4,2,-4,3
3687,44,48,-4,4,4,0
3688,44,50,-3,4,4,3
3689,44,50,4,4,3,-3
3690,44,52,-4,4,-2,-4
3691,44,57,4,-4,3,4
3692,45,6,1,0,2,1
3693,45,7,-2,1,-1,-1
3694,45,7,-1,1,-1,2
3695,45,8,0,0,2,-2
3696,45,9,-2,-2,0,-1
3697,45,9,-1,-2,0,2
3698,45,9,2,0,-1,2
3699,45,10,-2,1,2,1
3700,45,11,1,-3,0,-1
3701,45,12,1,3,1,1
3702,45,14,-1,-2,-3,0
3703,45,14,0,3,1,-2
3704,45,15,1,3,-2,-1
3705,45,17,0,0,-1,-4
3706,45,17,2,-3,0,2
3707,45,18,-3,1,2,-2
3708,45,18,-2,-2,3,1
3709,45,18,-1,1,-4,0
3710,45,18,3,-1,2,-2
3711,45,18,3,2,1,-2
3712,45,19,4,-1,-1,-1
3713,45,20,1,-3,3,1
3714,45,20,2,0,-4,0
3715,45,21,-4,-1,0,2
3716,45,21,2,3,-2,2
3717,45,22,-2,4,1,1
3718,45,22,-1,1,2,4
3719,45,22,0,-3,3,-2
3720,45,22,0,-2,-3,3
3721,45,22,2,-3,-3,0
3722,45,22,4,-1,2,1
3723,45,22,4,2,1,1
3724,45,24,2,0,2,4
3725,45,25,-4,2,-1,2
3726,45,25,-2,4,-2,-1
3727,45,25,-1,4,-2,2
3728,45,25,0,-3,0,-4
3729,45,25,0,3,4,0
3730,45,25,4,2,-2,-1
3731,45,26,-4,-1,-3,0
3732,45,26,-3,-2,3,-2
3733,45,26,-2,-2,-3,-3
3734,45,26,0,1,-4,3
3735,45,26,1,0,-4,-3
3736,45,27,-3,1,-1,-4
3737,45,27,3,-1,-1,-4
3738,45,28,-3,-1,-3,3
3739,45,28,1,-3,-3,-3
3740,45,29,-3,-2,0,-4
3741,45,29,0,3,-2,-4
3742,45,29,3,2,4,0
3743,45,30,-3,4,1,-2
3744,45,30,-2,1,-4,-3
3745,45,30,-1,-2,3,4
3746,45,30,2,3,1,4
3747,45,33,2,2,4,-3
3748,45,33,3,2,-2,-4
3749,45,33,4,-4,0,-1
3750,45,34,-1,4,1,4
3751,45,34,3,0,-4,3
3752,45,35,-1,3,4,-3
3753,45,35,1,3,4,3
3754,45,36,-4,-4,-2,0
3755,45,36,-4,2,-4,0
3756,45,36,3,-3,-3,3
3757,45,37,-4,-4,1,2
3758,45,38,-3,-4,-2,3
3759,45,38,-3,2,-4,3
3760,45,38,2,-3,3,4
3761,45,38,3,-4,3,-2
3762,45,40,-4,2,2,4
3763,45,41,-3,4,4,0
3764,45,41,3,-4,0,-4
3765,45,42,-4,-1,3,4
3766,45,42,4,-4,3,1
3767,45,42,4,-1,-4,-3
3768,45,45,-3,4,-2,-4
3769,45,45,-2,4,4,3
3770,45,45,4,2,4,3
3771,45,50,4,-4,-3,-3
3772,45,57,-4,4,4,-3
3773,45,64,-4,-4,4,4
3774,46,6,-1,-2,0,-1
3775,46,6,0,1,-1,2
3776,46,6,2,0,-1,-1
3777,46,7,-1,1,2,1
3778,46,8,0,-2,0,2
3779,46,9,1,0,2,-2
3780,46,9,2,0,2,1
3781,46,13,-2,1,2,-2
3782,46,13,0,-2,-3,0
3783,46,14,-3,-1,0,2
3784,46,14,2,-3,0,-1
3785,46,14,3,0,-1,2
3786,46,15,-1,-2,3,1
3787,46,15,1,3,1,-2
3788,46,15,2,3,1,1
3789,46,17,0,1,-4,0
3790,46,18,-4,-1,0,-1
3791,46,18,-3,2,-1,2
3792,46,18,1,0,-1,-4
3793,46,18,2,3,-2,-1
3794,46,19,-3,-1,-3,0
3795,46,19,-1,4,1,1
3796,46,21,-2,-2,3,-2
3797,46,21,0,1,2,4
3798,46,22,-4,2,-1,-1
3799,46,22,-2,1,-1,-4
3800,46,22,-1,4,-2,-1
3801,46,22,3,-3,0,2
3802,46,23,-2,-1,-3,3
3803,46,23,-1,-2,-3,-3
3804,46,23,1,-3,3,-2
3805,46,23,1,-2,-3,3
3806,46,23,2,-3,3,1
3807,46,24,-2,-2,0,-4
3808,46,24,0,4,-2,2
3809,46,25,-4,2,2,1
3810,46,25,-2,4,1,-2
3811,46,25,3,0,-4,0
3812,46,25,4,-1,2,-2
3813,46,25,4,2,1,-2
3814,46,26,1,-3,0,-4
3815,46,26,1,3,4,0
3816,46,26,3,3,-2,2
3817,46,27,-4,-1,3,1
3818,46,27,-1,1,-4,-3
3819,46,27,1,1,-4,3
3820,46,27,3,-3,-3,0
3821,46,29,-3,-4,-2,0
3822,46,29,-3,2,-4,0
3823,46,29,0,-2,3,4
3824,46,29,2,0,-4,-3
3825,46,29,3,0,2,4
3826,46,30,-3,-4,1,2
3827,46,30,1,3,-2,-4
3828,46,31,2,-3,-3,-3
3829,46,33,-3,2,2,4
3830,46,33,-2,-4,-2,3
3831,46,33,-2,2,-4,3
3832,46,33,0,4,1,4
3833,46,34,-4,-4,1,-1
3834,46,34,0,3,4,-3
3835,46,34,4,-1,-1,-4
3836,46,35,-4,-1,-3,-3
3837,46,35,-3,-1,3,4
3838,46,35,3,3,1,4
3839,46,36,-2,4,4,0
3840,46,36,4,2,4,0
3841,46,38,2,3,4,3
3842,46,38,3,2,4,-3
3843,46,40,-2,4,-2,-4
3844,46,40,4,2,-2,-4
3845,46,41,4,0,-4,3
3846,46,42,-1,4,4,3
3847,46,43,3,-3,3,4
3848,46,43,4,-3,-3,3
3849,46,45,-4,-4,-2,-3
3850,46,45,-4,2,-4,-3
3851,46,45,4,-4,3,-2
3852,46,48,4,-4,0,-4
3853,46,49,-4,-4,4,1
3854,46,50,-3,4,4,-3
3855,46,57,-3,-4,4,4
3856,47,5,0,-2,0,-1
3857,47,6,0,1,2,1
3858,47,7,1,1,-1,2
3859,47,9,-2,-1,0,2
3860,47,9,1,-2,0,2
3861,47,10,-1,1,2,-2
3862,47,11,-3,-1,0,-1
3863,47,11,3,0,-1,-1
3864,47,12,2,0,2,-2
3865,47,13,-2,2,-1,2
3866,47,14,-2,-1,-3,0
3867,47,14,0,-2,3,1
3868,47,14,1,-2,-3,0
3869,47,14,3,0,2,1
3870,47,15,-3,2,-1,-1
3871,47,18,-3,2,2,1
3872,47,18,-1,-2,3,-2
3873,47,18,0,4,1,1
3874,47,18,1,1,-4,0
3875,47,18,2,3,1,-2
3876,47,19,-1,1,-1,-4
3877,47,19,3,-3,0,-1
3878,47,20,-3,-1,3,1
3879,47,20,-1,-1,-3,3
3880,47,20,3,3,1,1
3881,47,21,-1,-2,0,-4
3882,47,21,0,4,-2,-1
3883,47,21,2,0,-1,-4
3884,47,21,4,0,-1,2
3885,47,22,-1,4,1,-2
3886,47,22,0,-2,-3,-3
3887,47,22,1,1,2,4
3888,47,23,3,3,-2,-1
3889,47,24,-2,-4,-2,0
3890,47,24,-2,2,-4,0
3891,47,25,-2,-4,1,2
3892,47,25,1,4,-2,2
3893,47,26,0,1,-4,-3
3894,47,26,2,-3,3,-2
3895,47,26,2,-2,-3,3
3896,47,27,-3,-4,1,-1
3897,47,28,-4,2,2,-2
3898,47,28,-3,-1,-3,-3
3899,47,28,-2,2,2,4
3900,47,28,3,-3,3,1
3901,47,29,2,-3,0,-4
3902,47,29,2,3,4,0
3903,47,29,4,-3,0,2
3904,47,30,-4,-1,3,-2
3905,47,30,-2,-1,3,4
3906,47,30,-1,-4,-2,3
3907,47,30,-1,2,-4,3
3908,47,30,1,-2,3,4
3909,47,30,2,1,-4,3
3910,47,32,4,0,-4,0
3911,47,33,-4,-1,0,-4
3912,47,33,-1,4,4,0
3913,47,33,2,3,-2,-4
3914,47,33,4,3,-2,2
3915,47,34,-4,0,-3,3
3916,47,34,1,4,1,4
3917,47,34,3,0,-4,-3
3918,47,34,4,-3,-3,0
3919,47,35,1,3,4,-3
3920,47,36,3,-3,-3,-3
3921,47,36,4,0,2,4
3922,47,37,-4,2,-1,-4
3923,47,37,-1,4,-2,-4
3924,47,38,-4,-3,-2,3
3925,47,38,-3,-4,-2,-3
3926,47,38,-3,2,-4,-3
3927,47,41,0,4,4,3
3928,47,42,-3,-4,4,1
3929,47,42,4,3,1,4
3930,47,43,3,3,4,3
3931,47,45,-2,4,4,-3
3932,47,45,4,2,4,-3
3933,47,49,-4,-4,1,-4
3934,47,50,-4,3,-4,3
3935,47,50,4,-3,3,4
3936,47,52,-4,-4,4,-2
3937,47,52,-2,-4,4,4
3938,48,6,-2,-1,0,-1
3939,48,6,-1,-1,0,2
3940,48,6,1,-2,0,-1
3941,48,7,1,1,2,1
3942,48,9,0,1,2,-2
3943,48,10,-2,2,-1,-1
3944,48,10,-1,2,-1,2
3945,48,10,2,1,-1,2
3946,48,11,-1,-1,-3,0
3947,48,12,2,-2,0,2
3948,48,13,-2,2,2,1
3949,48,15,-2,-1,3,1
3950,48,15,1,-2,3,1
3951,48,17,0,-2,3,-2
3952,48,17,2,-2,-3,0
3953,48,17,3,0,2,-2
3954,48,18,0,1,-1,-4
3955,48,18,4,0,-1,-1
3956,48,19,0,-1,-3,3
3957,48,19,1,4,1,1
3958,48,20,-4,0,0,2
3959,48,20,0,-2,0,-4
3960,48,21,-3,2,2,-2
3961,48,21,-1,-4,-2,0
3962,48,21,-1,2,-4,0
3963,48,21,0,4,1,-2
3964,48,21,2,1,-4,0
3965,48,21,4,0,2,1
3966,48,22,-2,-4,1,-1
3967,48,22,-1,-4,1,2
3968,48,22,1,4,-2,-1
3969,48,23,-3,-1,3,-2
3970,48,23,-2,-1,-3,-3
3971,48,23,1,-2,-3,-3
3972,48,23,3,3,1,-2
3973,48,25,-4,0,-3,0
3974,48,25,-1,2,2,4
3975,48,25,2,1,2,4
3976,48,26,-3,-1,0,-4
3977,48,26,3,0,-1,-4
3978,48,26,4,-3,0,-1
3979,48,27,-3,0,-3,3
3980,48,27,-1,-1,3,4
3981,48,27,1,1,-4,-3
3982,48,27,4,3,1,1
3983,48,28,2,4,-2,2
3984,48,29,-4,-3,-2,0
3985,48,29,0,-4,-2,3
3986,48,29,0,2,-4,3
3987,48,30,-4,-3,1,2
3988,48,30,-4,3,-1,2
3989,48,30,-3,2,-1,-4
3990,48,30,4,3,-2,-1
3991,48,31,-3,-3,-2,3
3992,48,31,3,-3,3,-2
3993,48,31,3,-2,-3,3
3994,48,32,0,4,4,0
3995,48,33,-2,-4,-2,-3
3996,48,33,-2,2,-4,-3
3997,48,33,2,-2,3,4
3998,48,34,3,-3,0,-4
3999,48,34,3,3,4,0
4000,48,35,3,1,-4,3
4001,48,35,4,-3,3,1
4002,48,36,0,4,-2,-4
4003,48,37,-2,-4,4,1
4004,48,37,2,4,1,4
4005,48,38,2,3,4,-3
4006,48,38,3,3,-2,-4
4007,48,41,-4,0,3,4
4008,48,41,-4,3,-4,0
4009,48,41,4,0,-4,-3
4010,48,42,-3,-4,1,-4
4011,48,42,-1,4,4,-3
4012,48,42,1,4,4,3
4013,48,43,-3,3,-4,3
4014,48,43,4,-3,-3,-3
4015,48,45,-4,3,2,4
4016,48,45,-3,-4,4,-2
4017,48,49,-1,-4,4,4
4018,48,50,4,3,4,3
4019,48,57,-4,-3,4,4
4020,49,5,0,-1,0,2
4021,49,7,-1,2,-1,-1
4022,49,7,2,1,-1,-1
4023,49,9,0,2,-1,2
4024,49,9,2,-2,0,-1
4025,49,10,-1,2,2,1
4026,49,10,0,-1,-3,0
4027,49,10,1,1,2,-2
4028,49,10,2,1,2,1
4029,49,12,-1,-1,3,1
4030,49,13,-3,0,0,2
4031,49,15,3,1,-1,2
4032,49,16,-2,2,2,-2
4033,49,17,-4,0,0,-1
4034,49,17,3,-2,0,2
4035,49,18,-3,0,-3,0
4036,49,18,-2,-1,3,-2
4037,49,18,1,-2,3,-2
4038,49,18,2,-2,3,1
4039,49,19,-1,-4,1,-1
4040,49,19,1,1,-1,-4
4041,49,20,-1,-1,-3,-3
4042,49,20,0,-4,-2,0
4043,49,20,0,2,-4,0
4044,49,20,1,-1,-3,3
4045,49,21,-2,-1,0,-4
4046,49,21,0,-4,1,2
4047,49,21,1,-2,0,-4
4048,49,22,-3,-3,-2,0
4049,49,22,-2,0,-3,3
4050,49,22,1,4,1,-2
4051,49,22,2,4,1,1
4052,49,22,3,-2,-3,0
4053,49,23,-3,-3,1,2
4054,49,23,-3,3,-1,2
4055,49,24,0,2,2,4
4056,49,24,4,0,2,-2
4057,49,25,-2,2,-1,-4
4058,49,25,2,4,-2,-1
4059,49,26,-4,0,3,1
4060,49,26,-2,-3,-2,3
4061,49,26,0,-1,3,4
4062,49,26,2,-2,-3,-3
4063,49,26,3,1,-4,0
4064,49,27,-4,-3,1,-1
4065,49,27,-4,3,-1,-1
4066,49,30,-4,3,2,1
4067,49,30,-1,-4,-2,-3
4068,49,30,-1,2,-4,-3
4069,49,30,1,-4,-2,3
4070,49,30,1,2,-4,3
4071,49,30,2,1,-4,-3
4072,49,30,3,1,2,4
4073,49,30,4,3,1,-2
4074,49,33,1,4,4,0
4075,49,33,3,4,-2,2
4076,49,33,4,0,-1,-4
4077,49,34,-4,0,-3,-3
4078,49,34,-3,0,3,4
4079,49,34,-3,3,-4,0
4080,49,34,-1,-4,4,1
4081,49,37,-2,-4,1,-4
4082,49,37,1,4,-2,-4
4083,49,38,-4,-3,-2,-3
4084,49,38,-3,3,2,4
4085,49,38,-2,3,-4,3
4086,49,38,3,-2,3,4
4087,49,38,4,-3,3,-2
4088,49,38,4,-2,-3,3
4089,49,40,-2,-4,4,-2
4090,49,41,0,4,4,-3
4091,49,41,4,-3,0,-4
4092,49,41,4,3,4,0
4093,49,42,-4,-3,4,1
4094,49,42,3,4,1,4
4095,49,42,4,1,-4,3
4096,49,43,3,3,4,-3
4097,49,45,2,4,4,3
4098,49,45,4,3,-2,-4
4099,49,48,0,-4,4,4
4100,49,50,-4,3,-4,-3
4101,49,50,-3,-3,4,4
4102,50,6,0,2,-1,-1
4103,50,6,1,-1,0,2
4104,50,8,-2,0,0,2
4105,50,9,0,2,2,1
4106,50,10,-3,0,0,-1
4107,50,10,1,2,-1,2
4108,50,11,0,-1,3,1
4109,50,11,1,-1,-3,0
4110,50,12,3,1,-1,-1
4111,50,13,-2,0,-3,0
4112,50,13,-1,2,2,-2
4113,50,13,2,1,2,-2
4114,50,14,3,-2,0,-1
4115,50,15,-1,-1,3,-2
4116,50,15,3,1,2,1
4117,50,17,-2,-3,-2,0
4118,50,18,-2,-3,1,2
4119,50,18,-2,3,-1,2
4120,50,18,-1,-1,0,-4
4121,50,18,0,-4,1,-1
4122,50,19,-3,0,3,1
4123,50,19,-1,0,-3,3
4124,50,19,0,-1,-3,-3
4125,50,20,-3,-3,1,-1
4126,50,20,-3,3,-1,-1
4127,50,21,1,-4,-2,0
4128,50,21,1,2,-4,0
4129,50,21,2,-2,3,-2
4130,50,22,-1,2,-1,-4
4131,50,22,1,-4,1,2
4132,50,22,2,1,-1,-4
4133,50,22,4,1,-1,2
4134,50,23,-3,3,2,1
4135,50,23,-1,-3,-2,3
4136,50,23,2,-1,-3,3
4137,50,23,3,-2,3,1
4138,50,24,2,-2,0,-4
4139,50,24,4,-2,0,2
4140,50,25,1,2,2,4
4141,50,25,2,4,1,-2
4142,50,27,-3,0,-3,-3
4143,50,27,1,-1,3,4
4144,50,27,3,4,1,1
4145,50,29,-4,0,3,-2
4146,50,29,-2,0,3,4
4147,50,29,-2,3,-4,0
4148,50,29,0,-4,-2,-3
4149,50,29,0,2,-4,-3
4150,50,29,4,-2,-3,0
4151,50,30,3,4,-2,-1
4152,50,31,-3,-3,-2,-3
4153,50,31,3,-2,-3,-3
4154,50,32,-4,0,0,-4
4155,50,33,-4,-2,-2,3
4156,50,33,-4,3,2,-2
4157,50,33,-2,3,2,4
4158,50,33,0,-4,4,1
4159,50,33,2,-4,-2,3
4160,50,33,2,2,-4,3
4161,50,33,4,1,-4,0
4162,50,34,-1,-4,1,-4
4163,50,35,-4,1,-3,3
4164,50,35,-3,-3,4,1
4165,50,35,-1,3,-4,3
4166,50,35,3,1,-4,-3
4167,50,36,2,4,4,0
4168,50,37,-1,-4,4,-2
4169,50,37,4,1,2,4
4170,50,40,2,4,-2,-4
4171,50,40,4,4,-2,2
4172,50,42,-4,-3,1,-4
4173,50,42,-4,3,-1,-4
4174,50,42,1,4,4,-3
4175,50,43,-3,3,-4,-3
4176,50,45,-4,-3,4,-2
4177,50,45,-2,-3,4,4
4178,50,45,4,-2,3,4
4179,50,49,1,-4,4,4
4180,50,49,4,4,1,4
4181,50,50,3,4,4,3
4182,50,50,4,3,4,-3
4183,50,57,-4,4,-4,3
4184,51,5,-2,0,0,-1
4185,51,5,-1,0,0,2
4186,51,7,1,2,-1,-1
4187,51,9,2,-1,0,2
4188,51,10,-1,0,-3,0
4189,51,10,1,2,2,1
4190,51,12,0,2,2,-2
4191,51,12,1,-1,3,1
4192,51,13,2,2,-1,2
4193,51,14,-2,0,3,1
4194,51,14,-1,-3,-2,0
4195,51,14,0,-1,3,-2
4196,51,14,2,-1,-3,0
4197,51,15,-2,-3,1,-1
4198,51,15,-2,3,-1,-1
4199,51,15,-1,-3,1,2
4200,51,15,-1,3,-1,2
4201,51,17,0,-1,0,-4
4202,51,18,-2,3,2,1
4203,51,18,0,0,-3,3
4204,51,18,3,1,2,-2
4205,51,19,1,-4,1,-1
4206,51,19,4,1,-1,-1
4207,51,20,1,-1,-3,-3
4208,51,21,-4,1,0,2
4209,51,21,0,2,-1,-4
4210,51,21,4,-2,0,-1
4211,51,22,-3,0,3,-2
4212,51,22,-2,0,-3,-3
4213,51,22,0,-3,-2,3
4214,51,22,4,1,2,1
4215,51,24,-4,-2,-2,0
4216,51,24,2,-4,-2,0
4217,51,24,2,2,-4,0
4218,51,25,-4,-2,1,2
4219,51,25,-3,0,0,-4
